name,lat,lng,class,flowinfo,url,huc_cd,id
"USGS 02381400 CARTERS LAKE NEAR CARTERS, GA",34.61658330,-84.67311110,0,"Stage: 1073.32 ft;Stage (adj): 1073.25 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02381400,03150102,02381400
"USGS 02381401 CARTERS LAKE TAILRACE NEAR CARTERS, GA",34.61416667,-84.67472220,0,"Stage: 687.04 ft;Stage (adj): 686.9 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02381401,03150102,02381401
"USGS 02381600 FAUSETT CREEK NEAR TALKING ROCK, GA",34.57044444,-84.46888889,5,"Discharge: 3.65 cfs;Stage: 1.27 ft;Stage (adj): 1313.01 ft;Date: 2024-09-06 10:45:00;Length of record: 49 years;Class: 25-75;% normal(median): 57.94 %;% normal(mean): 52.82 %",https://waterdata.usgs.gov/monitoring-location/02381600,03150102,02381600
"USGS 02382200 TALKING ROCK CREEK NEAR HINTON, GA",34.52325000,-84.61102780,4,"Discharge: 29.0 cfs;Stage: 0.92 ft;Stage (adj): 894.96 ft;Date: 2024-09-06 10:45:00;Length of record: 50 years;Class: 10-24;% normal(median): 54.15 %;% normal(mean): 40.87 %",https://waterdata.usgs.gov/monitoring-location/02382200,03150102,02382200
"USGS 02382400 CARTERS RE-REGULATION LAKE NEAR CARTERS, GA",34.60302778,-84.69358330,0,"Stage: 35.46 ft;Stage (adj): 686.37 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02382400,03150102,02382400
"USGS 02382500 COOSAWATTEE RIVER AT CARTERS, GA",34.60380556,-84.69577780,5,"Discharge: 405 cfs;Stage: 4.34 ft;Stage (adj): 659.54 ft;Date: 2024-09-06 11:45:00;Length of record: 49 years;Class: 25-75;% normal(median): 89.21 %;% normal(mean): 63.34 %",https://waterdata.usgs.gov/monitoring-location/02382500,03150102,02382500
"USGS 02383500 COOSAWATTEE RIVER NEAR PINE CHAPEL, GA",34.56416667,-84.83305560,5,"Discharge: 448 cfs;Stage: 4.17 ft;Stage (adj): 620.26 ft;Date: 2024-09-06 11:00:00;Length of record: 49 years;Class: 25-75;% normal(median): 79.29 %;% normal(mean): 60.36 %",https://waterdata.usgs.gov/monitoring-location/02383500,03150102,02383500
"USGS 02383520 COOSAWATTEE RIVER AT PINE CHAPEL, GA",34.57625000,-84.86030560,0,"Stage: 1.28 ft;Stage (adj): 617.4 ft;Date: 2024-09-06 11:00:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02383520,03150102,02383520
"USGS 02384500 CONASAUGA RIVER AT GA 286, NEAR ETON, GA",34.82750000,-84.85097220,5,"Discharge: 61.3 cfs;Stage: 2.27 ft;Stage (adj): 676.13 ft;Date: 2024-09-06 11:00:00;Length of record: 42 years;Class: 25-75;% normal(median): 64.05 %;% normal(mean): 21.29 %",https://waterdata.usgs.gov/monitoring-location/02384500,03150101,02384500
"USGS 02384540 MILL CREEK NEAR CRANDALL, GA",34.87194444,-84.72127780,5,"Discharge: 1.19 cfs;Stage: 1.06 ft;Stage (adj): 890.04 ft;Date: 2024-09-06 10:45:00;Length of record: 39 years;Class: 25-75;% normal(median): 29.60 %;% normal(mean): 14.89 %",https://waterdata.usgs.gov/monitoring-location/02384540,03150101,02384540
"USGS 02385170 COAHULLA CREEK AT KEITHS MILL ROAD, NEAR DALTON,GA",34.74333330,-84.88052780,0,"Discharge: 42.9 cfs;Stage: 7.39 ft;Stage (adj): 652.54 ft;Date: 2024-09-06 11:45:00;Length of record: 19 years;Class: Not-ranked;% normal(median): 90.13 %;% normal(mean): 15.66 %",https://waterdata.usgs.gov/monitoring-location/02385170,03150101,02385170
"USGS 02385500 MILL CREEK AT DALTON, GA",34.78844444,-84.97502780,5,"Discharge: 14.2 cfs;Stage: 4.14 ft;Stage (adj): 694.06 ft;Date: 2024-09-06 11:00:00;Length of record: 36 years;Class: 25-75;% normal(median): 70.65 %;% normal(mean): 21.67 %",https://waterdata.usgs.gov/monitoring-location/02385500,03150101,02385500
"USGS 02385800 HOLLY CREEK NEAR CHATSWORTH, GA",34.71675000,-84.77025000,4,"Discharge: 7.56 cfs;Stage: 0.91 ft;Stage (adj): 689.93 ft;Date: 2024-09-06 11:00:00;Length of record: 64 years;Class: 10-24;% normal(median): 47.25 %;% normal(mean): 24.39 %",https://waterdata.usgs.gov/monitoring-location/02385800,03150101,02385800
"USGS 02387000 CONASAUGA RIVER AT TILTON, GA",34.66691667,-84.92791670,4,"Discharge: 107 cfs;Stage: 2.35 ft;Stage (adj): 624.51 ft;Date: 2024-09-06 11:00:00;Length of record: 87 years;Class: 10-24;% normal(median): 58.79 %;% normal(mean): 27.06 %",https://waterdata.usgs.gov/monitoring-location/02387000,03150101,02387000
"USGS 02387010 CONASAUGA RIVER AT SLOAN BRIDGE, BELOW DALTON, GA",34.62925000,-84.91719440,0,"Stage: -0.45 ft;Stage (adj): 618.5 ft;Date: 2024-09-06 11:00:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02387010,03150101,02387010
"USGS 02387500 OOSTANAULA RIVER AT RESACA, GA",34.57750000,-84.94191670,4,"Discharge: 547 cfs;Stage: 1.99 ft;Stage (adj): 606.28 ft;Date: 2024-09-06 11:15:00;Length of record: 49 years;Class: 10-24;% normal(median): 62.30 %;% normal(mean): 43.54 %",https://waterdata.usgs.gov/monitoring-location/02387500,03150103,02387500
"USGS 02387520 OOSTANAULA RIVER AT CALHOUN, GA",34.51888889,-84.95444440,0,"Stage: 2.85 ft;Stage (adj): 598.35 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02387520,03150103,02387520
"USGS 02387600 OOTHKALOOGA CREEK AT GA 53 SPUR, AT CALHOUN, GA",34.49486110,-84.96541670,0,"Discharge: 22.5 cfs;Stage: 7.09 ft;Stage (adj): 610.31 ft;Date: 2024-09-06 11:00:00;Length of record: 19 years;Class: Not-ranked;% normal(median): 80.36 %;% normal(mean): 41.01 %",https://waterdata.usgs.gov/monitoring-location/02387600,03150103,02387600
"USGS 02388320 HEATH CREEK NEAR ARMUCHEE, GA",34.37166667,-85.26388889,5,"Discharge: 2.39 cfs;Stage: 1.04 ft;Stage (adj): 637.97 ft;Date: 2024-09-06 10:45:00;Length of record: 42 years;Class: 25-75;% normal(median): 97.55 %;% normal(mean): 20.80 %",https://waterdata.usgs.gov/monitoring-location/02388320,03150103,02388320
"USGS 02388350 ARMUCHEE CREEK AT OLD DALTON ROAD, NEAR ROME, GA",34.36083330,-85.14016670,0,"Discharge: 38.1 cfs;Stage: 3.79 ft;Stage (adj): 578.39 ft;Date: 2024-09-06 10:45:00;Length of record: 7 years;Class: Not-ranked;% normal(median): 65.80 %;% normal(mean): 9.86 %",https://waterdata.usgs.gov/monitoring-location/02388350,03150103,02388350
"USGS 02388500 OOSTANAULA RIVER NEAR ROME, GA",34.29897220,-85.13800000,5,"Discharge: 780 cfs;Stage: 4.51 ft;Stage (adj): 566.41 ft;Date: 2024-09-06 10:45:00;Length of record: 49 years;Class: 25-75;% normal(median): 78.00 %;% normal(mean): 49.87 %",https://waterdata.usgs.gov/monitoring-location/02388500,03150103,02388500
"USGS 02388525 OOSTANAULA RIVER AT US 27, AT ROME, GA",34.26052778,-85.17088889,0,"Stage: 2.51 ft;Stage (adj): 564.41 ft;Date: 2024-09-06 10:45:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02388525,03150104,02388525
"USGS 02388975 ETOWAH RIVER AT GA 136, NEAR LANDDRUM, GA",34.40908330,-84.01980560,0,"Discharge: 72.8 cfs;Stage: 1.55 ft;Stage (adj): 1068.59 ft;Date: 2024-09-06 10:45:00;Length of record: 16 years;Class: Not-ranked;% normal(median): 64.14 %;% normal(mean): 50.28 %",https://waterdata.usgs.gov/monitoring-location/02388975,03150104,02388975
"USGS 02388985 RUSSELL CRK 0.3 MI DS HEAD LAKE NR DAWSONVILLE, GA",34.39861110,-84.05666670,0,"Stage: 0.42 ft;Stage (adj): 1096.42 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02388985,03150104,02388985
"USGS 02389050 ETOWAH RIVER 0.2 MI DS GA 53, NR DAWSONVILLE, GA",34.37944444,-84.06472220,0,"Discharge: 61.7 cfs;Stage: 3.68 ft;Stage (adj): 1046.44 ft;Date: 2024-09-06 11:00:00;Length of record: 6 years;Class: Not-ranked;% normal(median): 37.74 %;% normal(mean): 27.80 %",https://waterdata.usgs.gov/monitoring-location/02389050,03150104,02389050
"USGS 02389150 ETOWAH RIVER AT GA 9, NEAR DAWSONVILLE, GA",34.35758330,-84.11358330,0,"Discharge: 95.4 cfs;Stage: 3.67 ft;Stage (adj): 1025.01 ft;Date: 2024-09-06 11:00:00;Length of record: 22 years;Class: Not-ranked;% normal(median): 73.67 %;% normal(mean): 59.92 %",https://waterdata.usgs.gov/monitoring-location/02389150,03150104,02389150
"USGS 02390000 AMICALOLA CREEK NEAR DAWSONVILLE, GA.",34.42627778,-84.21252780,5,"Discharge: 72.2 cfs;Stage: 0.52 ft;Stage (adj): 1204.52 ft;Date: 2024-09-06 11:15:00;Length of record: 31 years;Class: 25-75;% normal(median): 82.99 %;% normal(mean): 42.30 %",https://waterdata.usgs.gov/monitoring-location/02390000,03150104,02390000
"USGS 02390050 ETOWAH RIVER AT KELLY BRIDGE ROAD, NEAR MATT, GA",34.35255556,-84.20622220,0,"Discharge: 206 cfs;Stage: 1.22 ft;Stage (adj): 978.46 ft;Date: 2024-09-06 11:15:00;Length of record: 10 years;Class: Not-ranked;% normal(median): 67.43 %;% normal(mean): 55.11 %",https://waterdata.usgs.gov/monitoring-location/02390050,03150104,02390050
"USGS 02390140 SETTINGDOWN CREEK NEAR BALL GROUND, GA",34.29316667,-84.26355560,0,"Discharge: 21.2 cfs;Stage: 1.10 ft;Stage (adj): 1061.1 ft;Date: 2024-09-06 11:15:00;Length of record: 18 years;Class: Not-ranked;% normal(median): 126.95 %;% normal(mean): 87.57 %",https://waterdata.usgs.gov/monitoring-location/02390140,03150104,02390140
"USGS 02391540 SHARP MTN CREEK AT OLD GA 5, BELOW BALL GROUND, GA",34.31088889,-84.40347220,0,"Discharge: 18.2 cfs;Stage: 2.77 ft;Stage (adj): 894.09 ft;Date: 2024-09-06 11:15:00;Length of record: 18 years;Class: Not-ranked;% normal(median): 58.43 %;% normal(mean): 31.67 %",https://waterdata.usgs.gov/monitoring-location/02391540,03150104,02391540
"USGS 02391840 HICKORY LOG CREEK NEAR CANTON, GA",34.26505556,-84.47350000,0,"Discharge: 4.88 cfs;Stage: 0.89 ft;Stage (adj): 885.37 ft;Date: 2024-09-06 11:00:00;Length of record: 16 years;Class: Not-ranked;% normal(median): 97.41 %;% normal(mean): 95.69 %",https://waterdata.usgs.gov/monitoring-location/02391840,03150104,02391840
"USGS 02391860 ETOWAH RIVER DOWNSTREAM OF I-575, AT CANTON, GA",34.25083330,-84.46916670,0,"Discharge: 237 cfs;Stage: 1.93 ft;Stage (adj): 847.78 ft;Date: 2024-09-06 11:45:00;Length of record: 16 years;Class: Not-ranked;% normal(median): 56.70 %;% normal(mean): 44.35 %",https://waterdata.usgs.gov/monitoring-location/02391860,03150104,02391860
"USGS 02392000 ETOWAH RIVER AT CANTON, GA",34.24019444,-84.49452780,3,"Discharge: 235 cfs;Stage: 1.33 ft;Stage (adj): 845.93 ft;Date: 2024-09-06 11:15:00;Length of record: 96 years;Class: <10;% normal(median): 45.15 %;% normal(mean): 36.27 %",https://waterdata.usgs.gov/monitoring-location/02392000,03150104,02392000
"USGS 02392360 SHOAL CREEK AT GA 108, NEAR WALESKA, GA",34.26333330,-84.59544440,0,"Discharge: 4.50 cfs;Stage: 2.05 ft;Stage (adj): 879.45 ft;Date: 2024-09-06 11:15:00;Length of record: 18 years;Class: Not-ranked;% normal(median): 29.90 %;% normal(mean): 11.68 %",https://waterdata.usgs.gov/monitoring-location/02392360,03150104,02392360
"USGS 02392780 LITTLE RIVER AT GA 5, NEAR WOODSTOCK, GA",34.12250000,-84.50458330,0,"Discharge: 20.8 cfs;Stage: 0.08 ft;Stage (adj): 843.84 ft;Date: 2024-09-06 11:15:00;Length of record: 19 years;Class: Not-ranked;% normal(median): 39.25 %;% normal(mean): 31.78 %",https://waterdata.usgs.gov/monitoring-location/02392780,03150104,02392780
"USGS 02392920 NOONDAY CR US CHASTAIN MEADOWS PKWY, MARIETTA, GA",34.02186110,-84.55294440,0,"Discharge: 0.25 cfs;Stage: 1.65 ft;Stage (adj): 910.85 ft;Date: 2024-09-06 11:15:00;Length of record: 7 years;Class: Not-ranked;% normal(median): 2.67 %;% normal(mean): 2.65 %",https://waterdata.usgs.gov/monitoring-location/02392920,03150104,02392920
"USGS 02392950 NOONDAY CREEK AT HAWKINS STORE RD, NR WOODSTOCK,GA",34.05658330,-84.53627780,0,"Discharge: 2.48 cfs;Stage: 0.49 ft;Stage (adj): 888.94 ft;Date: 2024-09-06 11:30:00;Length of record: 26 years;Class: Not-ranked;% normal(median): 35.03 %;% normal(mean): 22.38 %",https://waterdata.usgs.gov/monitoring-location/02392950,03150104,02392950
"USGS 02392975 NOONDAY CREEK AT SHALLOWFORD ROAD, NR WOODSTOCK,GA",34.06833330,-84.53555560,0,"Discharge: 5.87 cfs;Stage: 1.12 ft;Stage (adj): 883.69 ft;Date: 2024-09-06 11:30:00;Length of record: 26 years;Class: Not-ranked;% normal(median): 57.95 %;% normal(mean): 39.45 %",https://waterdata.usgs.gov/monitoring-location/02392975,03150104,02392975
"USGS 02393377 BUTLER CREEK AT MACK DOBBS ROAD, NR KENNESAW, GA",34.01730556,-84.64311110,0,"Discharge: 0.00 cfs;Stage: 2.00 ft;Stage (adj): 946.56 ft;Date: 2024-09-06 11:00:00;Length of record: 17 years;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02393377,03150104,02393377
"USGS 02393419 ALLATOONA CREEK AT STILESBORO RD, NEAR ACWORTH, GA",33.99527778,-84.69305560,0,"Discharge: 0.35 cfs;Stage: 4.76 ft;Stage (adj): 870.33 ft;Date: 2024-09-06 11:15:00;Length of record: 18 years;Class: Not-ranked;% normal(median): 13.78 %;% normal(mean): 9.26 %",https://waterdata.usgs.gov/monitoring-location/02393419,03150104,02393419
"USGS 02393500 ALLATOONA LAKE NEAR CARTERSVILLE, GA",34.16380556,-84.72772220,0,"Stage: 838.09 ft;Stage (adj): 838.27 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02393500,03150104,02393500
"USGS 02393501 ETOWAH RIVER ALLATOONA DAM TW, ABV CARTERSVILLE,GA",34.16361110,-84.72819440,0,"Stage: 690.14 ft;Stage (adj): 690.14 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02393501,03150104,02393501
"USGS 02394000 ETOWAH RIVER AT ALLATOONA DAM, ABV CARTERSVILLE,GA",34.16297220,-84.74108330,5,"Discharge: 388 cfs;Stage: 1.25 ft;Stage (adj): 688.13 ft;Date: 2024-09-06 11:45:00;Length of record: 74 years;Class: 25-75;% normal(median): 41.25 %;% normal(mean): 33.61 %",https://waterdata.usgs.gov/monitoring-location/02394000,03150104,02394000
"USGS 02394670 ETOWAH RIVER AT GA 61, NEAR CARTERSVILLE, GA",34.14272220,-84.83900000,0,"Discharge: 445 cfs;Stage: 4.90 ft;Stage (adj): 655.67 ft;Date: 2024-09-06 11:00:00;Length of record: 13 years;Class: Not-ranked;% normal(median): 59.57 %;% normal(mean): 34.87 %",https://waterdata.usgs.gov/monitoring-location/02394670,03150104,02394670
"USGS 02394682 RICHLAND CREEK AT OLD DALLAS RD, NEAR DALLAS, GA",34.07897220,-84.85444440,0,"Discharge: 1.19 cfs;Stage: 0.92 ft;Stage (adj): 797.64 ft;Date: 2024-09-06 11:30:00;Length of record: 1 years;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02394682,03150104,02394682
"USGS 02394820 EUHARLEE CREEK AT US 278, AT ROCKMART, GA",33.99747220,-85.05369440,0,"Discharge: 8.47 cfs;Stage: 1.80 ft;Stage (adj): 736.35 ft;Date: 2024-09-06 11:30:00;Length of record: 14 years;Class: Not-ranked;% normal(median): 60.28 %;% normal(mean): 38.07 %",https://waterdata.usgs.gov/monitoring-location/02394820,03150104,02394820
"USGS 02395000 ETOWAH RIVER NEAR KINGSTON,GA",34.20930556,-84.97875000,3,"Discharge: 536 cfs;Stage: 3.39 ft;Stage (adj): 612.99 ft;Date: 2024-09-06 11:00:00;Length of record: 61 years;Class: <10;% normal(median): 43.58 %;% normal(mean): 37.37 %",https://waterdata.usgs.gov/monitoring-location/02395000,03150104,02395000
"USGS 02395120 TWO RUN CREEK NEAR KINGSTON, GA",34.24277778,-84.88972220,4,"Discharge: 10.1 cfs;Stage: 1.17 ft;Stage (adj): 724.37 ft;Date: 2024-09-06 11:00:00;Length of record: 44 years;Class: 10-24;% normal(median): 74.81 %;% normal(mean): 57.48 %",https://waterdata.usgs.gov/monitoring-location/02395120,03150104,02395120
"USGS 02395980 ETOWAH RIVER AT GA 1 LOOP, NEAR ROME, GA",34.23211110,-85.11694440,4,"Discharge: 698 cfs;Stage: 12.91 ft;Stage (adj): 574.58 ft;Date: 2024-09-06 11:00:00;Length of record: 31 years;Class: 10-24;% normal(median): 63.45 %;% normal(mean): 50.46 %",https://waterdata.usgs.gov/monitoring-location/02395980,03150104,02395980
"USGS 02395996 ETOWAH RIVER AT COOSA VALLEY F.G., AT ROME, GA",34.25622220,-85.15091670,0,"Stage: 4.46 ft;Stage (adj): 566.16 ft;Date: 2024-09-06 11:00:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02395996,03150104,02395996
"USGS 02397000 COOSA RIVER MAYO'S BAR NEAR ROME, GA",34.20050000,-85.25641670,3,"Discharge: 1310 cfs;Stage: 10.61 ft;Stage (adj): 563.8 ft;Date: 2024-09-06 10:45:00;Length of record: 70 years;Class: <10;% normal(median): 54.47 %;% normal(mean): 42.79 %",https://waterdata.usgs.gov/monitoring-location/02397000,03150105,02397000
"USGS 02397410 CEDAR CREEK AT GA AVE, AT CEDARTOWN, GA",33.99694444,-85.26605560,0,"Stage: 2.83 ft;Stage (adj): 761.71 ft;Date: 2024-09-06 11:30:00;Length of record: 25 years;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02397410,03150105,02397410
"USGS 02397500 CEDAR CREEK NEAR CEDARTOWN, GA",34.06019444,-85.31355560,3,"Discharge: 28.1 cfs;Stage: 0.52 ft;Stage (adj): 725.41 ft;Date: 2024-09-06 10:45:00;Length of record: 50 years;Class: <10;% normal(median): 59.79 %;% normal(mean): 48.44 %",https://waterdata.usgs.gov/monitoring-location/02397500,03150105,02397500
"USGS 02397530 COOSA RIVER AT STATE LINE, AL/GA",34.20194444,-85.45325000,0,"Discharge: 1970 cfs;Stage: 13.27 ft;Stage (adj): 562.77 ft;Date: 2024-09-06 10:45:00;Length of record: 11 years;Class: Not-ranked;% normal(median): 69.61 %;% normal(mean): 42.83 %",https://waterdata.usgs.gov/monitoring-location/02397530,03150105,02397530
"USGS 02398000 CHATTOOGA RIVER AT SUMMERVILLE, GA",34.46780556,-85.33483330,3,"Discharge: 64.7 cfs;Stage: 1.97 ft;Stage (adj): 615.43 ft;Date: 2024-09-06 11:45:00;Length of record: 87 years;Class: <10;% normal(median): 67.40 %;% normal(mean): 34.81 %",https://waterdata.usgs.gov/monitoring-location/02398000,03150105,02398000
"USGS 02398300 CHATTOOGA RIVER ABOVE GAYLESVILLE AL",34.29036965,-85.50912680,4,"Discharge: 122 cfs;Stage: 3.80 ft;Stage (adj): 565.91 ft;Date: 2024-09-06 10:30:00;Length of record: 48 years;Class: 10-24;% normal(median): 75.31 %;% normal(mean): 33.38 %",https://waterdata.usgs.gov/monitoring-location/02398300,03150105,02398300
"USGS 02411930 TALLAPOOSA RIVER AT US 78, NEAR TALLAPOOSA, GA",33.74138889,-85.33613889,0,"Discharge: 7.51 cfs;Stage: 0.56 ft;Stage (adj): 920.56 ft;Date: 2024-09-06 11:00:00;Length of record: 23 years;Class: Not-ranked;% normal(median): 13.36 %;% normal(mean): 8.38 %",https://waterdata.usgs.gov/monitoring-location/02411930,03150108,02411930
"USGS 02413000 LITTLE TALLAPOOSA RIVER AT US 27, AT CARROLLTON,GA",33.59680556,-85.07941670,4,"Discharge: 13.0 cfs;Stage: 1.98 ft;Stage (adj): 977.36 ft;Date: 2024-09-06 11:00:00;Length of record: 35 years;Class: 10-24;% normal(median): 46.43 %;% normal(mean): 20.30 %",https://waterdata.usgs.gov/monitoring-location/02413000,03150108,02413000
"USGS 02413205 LITTLE TALLAPOOSA R AT REAVESVILLE RD NR BOWDON,GA",33.50083330,-85.25250000,0,"Stage: 9.11 ft;Stage (adj): 936.11 ft;Date: 2024-09-06 11:45:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02413205,03150108,02413205
"USGS 02413210 LITTLE TALLAPOOSA R AT GA 100, NEAR BOWDON, GA",33.49269444,-85.27930560,0,"Discharge: 33.7 cfs;Stage: 2.25 ft;Stage (adj): 908.97 ft;Date: 2024-09-06 11:00:00;Length of record: 21 years;Class: Not-ranked;% normal(median): 57.41 %;% normal(mean): 32.38 %",https://waterdata.usgs.gov/monitoring-location/02413210,03150108,02413210
"USGS 02413215 INDIAN CREEK UPSTREAM OF TEAGUE RD, NR BOWDON, GA",33.61277778,-85.28444440,0,"Stage: 0.57 ft;Stage (adj): 1056.57 ft;Date: 2024-09-06 11:00:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02413215,03150108,02413215
"USGS 02413300 LITTLE TALLAPOOSA RIVER NEAR NEWELL AL",33.43733498,-85.39911800,4,"Discharge: 36.2 cfs;Stage: 1.67 ft;Stage (adj): 844.93 ft;Date: 2024-09-06 09:30:00;Length of record: 47 years;Class: 10-24;% normal(median): 26.81 %;% normal(mean): 22.10 %",https://waterdata.usgs.gov/monitoring-location/02413300,03150108,02413300
"USGS 03544970 HIWASSEE RIVER AT RIVERSIDE DR, NR HIAWASSEE, GA",34.88361110,-83.72230560,0,"Discharge: 34.0 cfs;Stage: 2.46 ft;Stage (adj): 1967.96 ft;Date: 2024-09-06 11:45:00;Length of record: 16 years;Class: Not-ranked;% normal(median): 64.21 %;% normal(mean): 40.29 %",https://waterdata.usgs.gov/monitoring-location/03544970,06020002,03544970
"USGS 03550500 NOTTELY RIVER NEAR BLAIRSVILLE, GA",34.84194444,-83.93583330,3,"Discharge: 36.6 cfs;Stage: 1.47 ft;Stage (adj): 1811.96 ft;Date: 2024-09-06 11:45:00;Length of record: 56 years;Class: <10;% normal(median): 57.19 %;% normal(mean): 37.43 %",https://waterdata.usgs.gov/monitoring-location/03550500,06020002,03550500
"USGS 03558000 TOCCOA RIVER NEAR DIAL, GA",34.79000000,-84.24000000,4,"Discharge: 167 cfs;Stage: 1.00 ft;Stage (adj): 1783.08 ft;Date: 2024-09-06 11:30:00;Length of record: 91 years;Class: 10-24;% normal(median): 71.06 %;% normal(mean): 55.84 %",https://waterdata.usgs.gov/monitoring-location/03558000,06020003,03558000
"USGS 03566700 SOUTH CHICKAMAUGA CREEK AT RINGGOLD, GA",34.91894444,-85.12572220,0,"Discharge: 36.4 cfs;Stage: 3.61 ft;Stage (adj): 728.88 ft;Date: 2024-09-06 11:30:00;Length of record: 8 years;Class: Not-ranked;% normal(median): 68.68 %;% normal(mean): 21.53 %",https://waterdata.usgs.gov/monitoring-location/03566700,06020001,03566700
"USGS 03567340 WEST CHICKAMAUGA CR AT GA 146, NEAR LAKEVIEW, GA",34.95755556,-85.20527780,0,"Discharge: 30.5 cfs;Stage: 0.64 ft;Stage (adj): 666.96 ft;Date: 2024-09-06 11:15:00;Length of record: 14 years;Class: Not-ranked;% normal(median): 50.25 %;% normal(mean): 8.96 %",https://waterdata.usgs.gov/monitoring-location/03567340,06020001,03567340
"USGS 03568400 CHATTANOOGA CREEK AT GA193, NEAR FLINTSTONE, GA",34.95738889,-85.33472220,0,"Discharge: 3.24 cfs;Stage: 2.51 ft;Stage (adj): 657.9 ft;Date: 2024-09-06 11:30:00;Length of record: 8 years;Class: Not-ranked;% normal(median): 13.61 %;% normal(mean): 14.37 %",https://waterdata.usgs.gov/monitoring-location/03568400,06020001,03568400
"USGS 03568933 LOOKOUT CREEK NEAR NEW ENGLAND, GA",34.89686110,-85.46352780,5,"Discharge: 22.2 cfs;Stage: 3.53 ft;Stage (adj): 667.54 ft;Date: 2024-09-06 11:15:00;Length of record: 45 years;Class: 25-75;% normal(median): 75.00 %;% normal(mean): 11.36 %",https://waterdata.usgs.gov/monitoring-location/03568933,06020001,03568933
"USGS 021968385 BUTLER CR BELOW BUTLER CR RSVR AT FORT GORDON, GA",33.42509167,-82.09873889,0,"Discharge: 6.34 cfs;Stage: 0.63 ft;Stage (adj): 225.63 ft;Date: 2024-09-06 11:00:00;Length of record: 6 years;Class: Not-ranked;% normal(median): 101.93 %;% normal(mean): 115.90 %",https://waterdata.usgs.gov/monitoring-location/021968385,03060106,021968385
"USGS 021973269 SAVANNAH RIVER NEAR WAYNESBORO, GA",33.15036110,-81.75408330,0,"Discharge: 5230 cfs;Stage: 7.18 ft;Stage (adj): 77.18 ft;Date: 2024-09-06 11:15:00;Length of record: 19 years;Class: Not-ranked;% normal(median): 92.90 %;% normal(mean): 90.92 %",https://waterdata.usgs.gov/monitoring-location/021973269,03060106,021973269
"USGS 021989715 SAVANNAH RIVER AT GARDEN CITY, GA",32.11608333,-81.12833330,0,"Stage: 4.80 ft;Stage (adj): 4.8 ft;Date: 2024-09-06 11:45:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/021989715,03060109,021989715
"USGS 021989773 SAVANNAH RIVER AT USACE DOCK, AT SAVANNAH, GA",32.08041667,-81.08136110,0,"Discharge: -30300 cfs;Stage: 4.46 ft;Stage (adj): 4.46 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/021989773,03060109,021989773
"USGS 021989784 L BACK RIVER ABOVE LUCKNOW CANAL, NR LIMEHOUSE, SC",32.18575747,-81.11789000,0,"Stage: 4.25 ft;Stage (adj): 4.25 ft;Date: 2024-09-06 11:30:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/021989784,03060109,021989784
"USGS 021989792 LITTLE BACK RIVER AT GA 25 AT PORT WENTWORTH, GA",32.16583333,-81.13000000,0,"Discharge: -4790 cfs;Stage: 4.32 ft;Stage (adj): 4.32 ft;Date: 2024-09-06 11:30:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/021989792,03060109,021989792
"USGS 022035975 HUDSON CREEK AT MERIDIAN LANDING, NEAR MERIDIAN,GA",31.45333333,-81.36277780,0,"Stage: 4.11 ft;Stage (adj): 4.11 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/022035975,03060204,022035975
"USGS 023177483 WITHLACOOCHEE R AT SKIPPER BRIDGE RD,NR BEMISS, GA",30.94908333,-83.27183330,5,"Discharge: 51.5 cfs;Stage: 2.72 ft;Stage (adj): 123.31 ft;Date: 2024-09-06 11:30:00;Length of record: 36 years;Class: 25-75;% normal(median): 49.28 %;% normal(mean): 21.07 %",https://waterdata.usgs.gov/monitoring-location/023177483,03110203,023177483
